Product_Supermarket_Identifier,Product_Supermarket_Sales
NCO06_CHUKWUDI035,100
NCO06_CHUKWUDI046,100
NCO07_CHUKWUDI046,100
NCO14_CHUKWUDI017,100
NCO14_CHUKWUDI027,100
NCO14_CHUKWUDI035,100
NCO17_CHUKWUDI027,100
NCO17_CHUKWUDI035,100
NCO18_CHUKWUDI013,100
NCO26_CHUKWUDI035,100
NCO26_CHUKWUDI045,100
NCO30_CHUKWUDI013,100
NCO41_CHUKWUDI017,100
NCO41_CHUKWUDI027,100
NCO41_CHUKWUDI035,100
NCO41_CHUKWUDI045,100
NCO43_CHUKWUDI017,100
NCO43_CHUKWUDI018,100
NCO43_CHUKWUDI045,100
NCO54_CHUKWUDI017,100
NCO54_CHUKWUDI018,100
NCO54_CHUKWUDI019,100
NCO54_CHUKWUDI027,100
NCO54_CHUKWUDI045,100
NCO54_CHUKWUDI046,100
NCO54_CHUKWUDI049,100
NCO55_CHUKWUDI019,100
NCO55_CHUKWUDI027,100
NCO55_CHUKWUDI045,100
NCP02_CHUKWUDI018,100
NCP02_CHUKWUDI027,100
NCP14_CHUKWUDI017,100
NCP17_CHUKWUDI018,100
NCP17_CHUKWUDI027,100
NCP17_CHUKWUDI046,100
NCP17_CHUKWUDI049,100
NCP29_CHUKWUDI018,100
NCP29_CHUKWUDI027,100
NCP29_CHUKWUDI035,100
NCP29_CHUKWUDI046,100
NCP30_CHUKWUDI017,100
NCP30_CHUKWUDI027,100
NCP30_CHUKWUDI035,100
NCP30_CHUKWUDI045,100
NCP30_CHUKWUDI049,100
NCP41_CHUKWUDI019,100
NCP50_CHUKWUDI017,100
NCP50_CHUKWUDI018,100
NCP50_CHUKWUDI019,100
NCP50_CHUKWUDI027,100
NCP50_CHUKWUDI035,100
NCP50_CHUKWUDI046,100
NCP53_CHUKWUDI013,100
NCP53_CHUKWUDI018,100
NCP54_CHUKWUDI035,100
NCP55_CHUKWUDI017,100
NCP55_CHUKWUDI019,100
NCP55_CHUKWUDI035,100
NCP55_CHUKWUDI045,100
NCQ02_CHUKWUDI013,100
NCQ06_CHUKWUDI013,100
NCQ06_CHUKWUDI018,100
NCQ06_CHUKWUDI046,100
NCQ06_CHUKWUDI049,100
NCQ18_CHUKWUDI017,100
NCQ18_CHUKWUDI027,100
NCQ18_CHUKWUDI035,100
NCQ29_CHUKWUDI046,100
NCQ30_CHUKWUDI045,100
NCQ38_CHUKWUDI017,100
NCQ38_CHUKWUDI019,100
NCQ38_CHUKWUDI035,100
NCQ38_CHUKWUDI045,100
NCQ41_CHUKWUDI010,100
NCQ41_CHUKWUDI013,100
NCQ42_CHUKWUDI027,100
NCQ43_CHUKWUDI017,100
NCQ43_CHUKWUDI019,100
NCQ43_CHUKWUDI027,100
NCQ43_CHUKWUDI045,100
NCQ50_CHUKWUDI013,100
NCQ50_CHUKWUDI046,100
NCQ53_CHUKWUDI013,100
NCQ53_CHUKWUDI018,100
NCQ53_CHUKWUDI046,100
NCQ53_CHUKWUDI049,100
NCR05_CHUKWUDI013,100
NCR05_CHUKWUDI046,100
NCR06_CHUKWUDI035,100
NCR06_CHUKWUDI046,100
NCR06_CHUKWUDI049,100
NCR17_CHUKWUDI027,100
NCR17_CHUKWUDI035,100
NCR17_CHUKWUDI045,100
NCR18_CHUKWUDI017,100
NCR18_CHUKWUDI018,100
NCR18_CHUKWUDI027,100
NCR18_CHUKWUDI046,100
NCR18_CHUKWUDI049,100
NCR29_CHUKWUDI018,100
NCR29_CHUKWUDI027,100
NCR29_CHUKWUDI035,100
NCR29_CHUKWUDI045,100
NCR30_CHUKWUDI018,100
NCR30_CHUKWUDI019,100
NCR30_CHUKWUDI045,100
NCR30_CHUKWUDI049,100
NCR38_CHUKWUDI046,100
NCR38_CHUKWUDI049,100
NCR41_CHUKWUDI017,100
NCR41_CHUKWUDI018,100
NCR41_CHUKWUDI027,100
NCR41_CHUKWUDI045,100
NCR42_CHUKWUDI017,100
NCR42_CHUKWUDI045,100
NCR53_CHUKWUDI010,100
NCR53_CHUKWUDI013,100
NCR53_CHUKWUDI018,100
NCR54_CHUKWUDI013,100
NCR54_CHUKWUDI046,100
NCS05_CHUKWUDI027,100
NCS06_CHUKWUDI013,100
NCS06_CHUKWUDI018,100
NCS06_CHUKWUDI035,100
NCS06_CHUKWUDI045,100
NCS06_CHUKWUDI046,100
NCS17_CHUKWUDI017,100
NCS17_CHUKWUDI018,100
NCS17_CHUKWUDI027,100
NCS18_CHUKWUDI045,100
NCS29_CHUKWUDI013,100
NCS29_CHUKWUDI027,100
NCS29_CHUKWUDI035,100
NCS29_CHUKWUDI049,100
NCS38_CHUKWUDI027,100
NCS38_CHUKWUDI045,100
NCS42_CHUKWUDI017,100
NCS42_CHUKWUDI035,100
NCS54_CHUKWUDI013,100
NCT05_CHUKWUDI013,100
NCT05_CHUKWUDI018,100
NCT05_CHUKWUDI046,100
NCT17_CHUKWUDI013,100
NCT29_CHUKWUDI027,100
NCT29_CHUKWUDI045,100
NCT30_CHUKWUDI017,100
NCT30_CHUKWUDI018,100
NCT30_CHUKWUDI019,100
NCT30_CHUKWUDI035,100
NCT30_CHUKWUDI049,100
NCT54_CHUKWUDI017,100
NCT54_CHUKWUDI018,100
NCT54_CHUKWUDI035,100
NCU05_CHUKWUDI018,100
NCU05_CHUKWUDI027,100
NCU05_CHUKWUDI035,100
NCU05_CHUKWUDI045,100
NCU05_CHUKWUDI049,100
NCU06_CHUKWUDI013,100
NCU06_CHUKWUDI049,100
NCU17_CHUKWUDI017,100
NCU17_CHUKWUDI018,100
NCU17_CHUKWUDI027,100
NCU17_CHUKWUDI035,100
NCU17_CHUKWUDI045,100
NCU41_CHUKWUDI013,100
NCU54_CHUKWUDI010,100
NCU54_CHUKWUDI046,100
NCV06_CHUKWUDI013,100
NCV06_CHUKWUDI046,100
NCV18_CHUKWUDI035,100
NCV18_CHUKWUDI045,100
NCV29_CHUKWUDI010,100
NCV29_CHUKWUDI013,100
NCV30_CHUKWUDI018,100
NCV30_CHUKWUDI027,100
NCV30_CHUKWUDI045,100
NCV30_CHUKWUDI046,100
NCV41_CHUKWUDI017,100
NCV41_CHUKWUDI027,100
NCV41_CHUKWUDI045,100
NCV42_CHUKWUDI017,100
NCV53_CHUKWUDI010,100
NCV53_CHUKWUDI013,100
NCV53_CHUKWUDI018,100
NCV53_CHUKWUDI046,100
NCV54_CHUKWUDI027,100
NCV54_CHUKWUDI035,100
NCV54_CHUKWUDI045,100
NCW05_CHUKWUDI045,100
NCW06_CHUKWUDI010,100
NCW17_CHUKWUDI027,100
NCW18_CHUKWUDI013,100
NCW18_CHUKWUDI049,100
NCW29_CHUKWUDI027,100
NCW42_CHUKWUDI010,100
NCW42_CHUKWUDI018,100
NCW53_CHUKWUDI013,100
NCW54_CHUKWUDI018,100
NCW54_CHUKWUDI045,100
NCW54_CHUKWUDI046,100
NCW54_CHUKWUDI049,100
NCX05_CHUKWUDI027,100
NCX05_CHUKWUDI035,100
NCX05_CHUKWUDI045,100
NCX17_CHUKWUDI018,100
NCX18_CHUKWUDI010,100
NCX18_CHUKWUDI046,100
NCX30_CHUKWUDI013,100
NCX30_CHUKWUDI018,100
NCX30_CHUKWUDI046,100
NCX41_CHUKWUDI010,100
NCX41_CHUKWUDI046,100
NCX54_CHUKWUDI017,100
NCX54_CHUKWUDI027,100
NCX54_CHUKWUDI035,100
NCX54_CHUKWUDI045,100
NCY05_CHUKWUDI017,100
NCY05_CHUKWUDI027,100
NCY05_CHUKWUDI045,100
NCY05_CHUKWUDI046,100
NCY05_CHUKWUDI049,100
NCY06_CHUKWUDI027,100
NCY17_CHUKWUDI035,100
NCY17_CHUKWUDI045,100
NCY17_CHUKWUDI046,100
NCY17_CHUKWUDI049,100
NCY18_CHUKWUDI013,100
NCY29_CHUKWUDI017,100
NCY29_CHUKWUDI018,100
NCY29_CHUKWUDI019,100
NCY29_CHUKWUDI027,100
NCY29_CHUKWUDI035,100
NCY29_CHUKWUDI045,100
NCY29_CHUKWUDI046,100
NCY30_CHUKWUDI013,100
NCY41_CHUKWUDI017,100
NCY41_CHUKWUDI027,100
NCY41_CHUKWUDI035,100
NCY41_CHUKWUDI045,100
NCY41_CHUKWUDI046,100
NCY41_CHUKWUDI049,100
NCY53_CHUKWUDI017,100
NCY53_CHUKWUDI027,100
NCZ05_CHUKWUDI019,100
NCZ05_CHUKWUDI035,100
NCZ06_CHUKWUDI013,100
NCZ06_CHUKWUDI018,100
NCZ06_CHUKWUDI046,100
NCZ06_CHUKWUDI049,100
NCZ17_CHUKWUDI017,100
NCZ17_CHUKWUDI018,100
NCZ17_CHUKWUDI027,100
NCZ17_CHUKWUDI045,100
NCZ17_CHUKWUDI046,100
NCZ18_CHUKWUDI018,100
NCZ18_CHUKWUDI046,100
NCZ18_CHUKWUDI049,100
NCZ29_CHUKWUDI045,100
NCZ30_CHUKWUDI027,100
NCZ30_CHUKWUDI035,100
NCZ30_CHUKWUDI045,100
NCZ41_CHUKWUDI045,100
NCZ42_CHUKWUDI010,100
NCZ42_CHUKWUDI013,100
NCZ42_CHUKWUDI049,100
NCZ53_CHUKWUDI010,100
NCZ53_CHUKWUDI013,100
